scenario,match_index,match_seed,action_diff_steps,macro_diff_steps,fall_diff_steps,score_path_l1,final_score_gap,reward_gap,win_gap,mdp_unique_action_count,mdp_unique_macro_count,mdp_has_probe_attack,mdp_has_counter_defense,mdp_non_dominant_macro_share,is_scenario_representative,is_plot_sample
平局局,529,4094983705,6,6,0,0.0,0,-0.17066700060945728,0,3,3,1,0,0.5,False,False
平局局,530,2588392947,14,14,0,0.0,0,-0.2422945811622811,0,1,1,0,0,0.0,False,False
平局局,531,2208464684,6,6,0,16.0,1,9.708831552380861,1,2,2,1,0,0.5,False,False
平局局,532,317051881,14,14,0,0.0,0,-0.2825728678066265,0,1,1,0,0,0.0,False,False
平局局,533,1033994886,14,14,0,0.0,0,-0.2827196205643313,0,1,1,0,0,0.0,False,False
平局局,534,1968958810,14,14,0,0.0,0,-0.2803180371384152,0,1,1,0,0,0.0,False,False
平局局,535,4031334236,14,14,0,8.0,1,9.598425022969813,1,2,2,1,0,0.09999999999999998,False,False
平局局,536,2243363504,14,14,0,0.0,0,-0.28120118363942315,0,1,1,0,0,0.0,False,False
平局局,537,217654135,14,14,0,0.0,0,-0.2612603133109004,0,1,1,0,0,0.0,False,False
平局局,538,893032596,14,14,0,0.0,0,-0.2592501270736782,0,1,1,0,0,0.0,False,False
平局局,539,2505453851,16,16,0,0.0,0,-0.30069977397273284,0,2,2,1,0,0.09999999999999998,False,False
平局局,540,609737248,14,14,0,0.0,0,-0.271747536397268,0,1,1,0,0,0.0,False,False
平局局,541,3991984333,14,14,0,0.0,0,-0.26077958452361916,0,2,2,0,0,0.050000000000000044,False,False
平局局,542,877792377,8,8,0,14.0,1,9.648501506208895,1,2,2,1,0,0.4,False,False
平局局,543,3197012368,16,16,0,7.0,1,9.629615544440787,1,2,2,1,0,0.09999999999999998,False,False
平局局,544,3236598098,14,14,1,0.0,0,-0.37791306227647126,0,2,2,0,0,0.050000000000000044,False,False
平局局,545,2600523844,4,4,0,18.0,1,9.722714082270617,1,2,2,1,0,0.4,False,False
平局局,546,2489049712,14,14,0,0.0,0,-0.27137865184525833,0,1,1,0,0,0.0,False,False
平局局,547,2089231547,14,14,0,0.0,0,-0.27033967078225984,0,1,1,0,0,0.0,False,False
平局局,548,854574152,13,13,0,0.0,0,-0.241971131345462,0,2,2,1,0,0.15000000000000002,False,False
平局局,549,1170681594,17,17,3,2.0,0,-1.8191280812758066,0,4,4,1,1,0.44999999999999996,False,False
平局局,550,1939405409,14,14,0,0.0,0,-0.24322131206734765,0,1,1,0,0,0.0,False,False
平局局,551,2419507817,10,10,0,10.0,-2,-0.6085774696747244,0,3,3,1,0,0.5,False,False
平局局,552,3705730042,8,8,0,14.0,1,-0.3247691209617951,0,2,2,1,0,0.4,False,False
平局局,553,3172196658,14,14,0,0.0,0,-0.2564899183909427,0,1,1,0,0,0.0,False,False
平局局,554,4224972967,13,13,0,9.0,1,9.61123856802795,1,2,2,1,0,0.15000000000000002,False,False
平局局,555,2410394584,16,16,0,7.0,1,9.599219497510898,1,2,2,1,0,0.09999999999999998,False,False
平局局,556,1925702817,14,14,0,0.0,0,-0.25720629097947234,0,1,1,0,0,0.0,False,False
平局局,557,3291628534,14,14,0,0.0,0,-0.2671561037084661,0,1,1,0,0,0.0,False,False
平局局,558,2081530602,14,14,0,0.0,0,-0.2696574360984414,0,2,2,0,0,0.050000000000000044,False,False
平局局,559,4153729521,2,2,0,20.0,1,9.76791122757916,1,2,2,1,0,0.30000000000000004,False,False
平局局,560,2331500685,14,14,0,0.0,0,-0.27088193271456074,0,1,1,0,0,0.0,False,False
平局局,561,2746279964,13,13,0,9.0,1,9.61357273895375,1,2,2,1,0,0.15000000000000002,False,False
平局局,562,4018780533,15,15,0,0.0,0,-0.27637487800127225,0,2,2,1,0,0.050000000000000044,False,False
平局局,563,3040313257,14,14,0,0.0,0,-0.2903241605802259,0,1,1,0,0,0.0,False,False
平局局,564,1592483636,5,5,0,17.0,1,9.732344700784491,1,2,2,1,0,0.44999999999999996,False,False
平局局,565,3647649526,14,14,0,0.0,0,-0.27464370922727965,0,1,1,0,0,0.0,False,False
平局局,566,3984754221,14,14,0,0.0,0,-0.24873056785166614,0,1,1,0,0,0.0,False,False
平局局,567,2375839458,14,14,0,0.0,0,-0.24718568050664214,0,1,1,0,0,0.0,False,False
平局局,568,3620410419,14,14,0,0.0,0,-0.26645962052914074,0,1,1,0,0,0.0,False,False
平局局,569,1238452822,14,14,0,0.0,0,-0.29177532273363394,0,1,1,0,0,0.0,False,False
平局局,570,2085293991,5,5,0,17.0,1,9.729427246003626,1,2,2,1,0,0.44999999999999996,False,False
平局局,571,3408031929,9,9,1,13.0,1,9.56220283808098,1,3,3,1,0,0.4,False,False
平局局,572,816319394,14,14,0,0.0,0,-0.27938494575743344,0,1,1,0,0,0.0,False,False
平局局,573,3542623682,14,14,0,0.0,0,-0.27241522623821113,0,1,1,0,0,0.0,False,False
平局局,574,3944200869,14,14,0,0.0,0,-0.2494395547659739,0,1,1,0,0,0.0,False,False
平局局,575,4208522016,5,5,0,17.0,1,-0.29412920497744643,0,2,2,1,0,0.44999999999999996,False,False
平局局,576,645077868,14,14,0,0.0,0,-0.2751435832548559,0,2,2,1,0,0.09999999999999998,False,False
平局局,577,91021033,15,15,1,0.0,0,-0.4459716778781786,0,3,3,1,0,0.09999999999999998,False,False
平局局,578,1557842256,14,14,0,0.0,0,-0.2822653723040537,0,1,1,0,0,0.0,False,False
平局局,579,2177681526,15,15,0,0.0,0,-0.3062461401003862,0,2,2,1,0,0.050000000000000044,False,False
平局局,580,2229424446,7,7,0,15.0,1,9.69042817436482,1,2,2,1,0,0.44999999999999996,False,False
平局局,581,263025911,10,10,0,12.0,1,9.631829785257672,1,2,2,1,0,0.30000000000000004,False,False
平局局,582,2848217713,9,9,0,13.0,1,9.658473767840881,1,2,2,1,0,0.35,False,False
平局局,583,2131530100,2,2,0,20.0,1,9.767261186660171,1,2,2,1,0,0.30000000000000004,False,False
平局局,584,1482158693,5,5,0,17.0,1,9.704227071278142,1,2,2,1,0,0.44999999999999996,False,False
平局局,585,2050642073,14,14,0,0.0,0,-0.27686686268839433,0,1,1,0,0,0.0,False,False
平局局,586,2417733475,14,14,0,0.0,0,-0.2797544494651575,0,1,1,0,0,0.0,False,False
平局局,587,943903345,15,15,0,0.0,0,-0.31898752061952784,0,2,2,1,0,0.050000000000000044,False,False
平局局,588,3240214772,14,14,0,0.0,0,-0.28521512690044126,0,1,1,0,0,0.0,False,False
平局局,589,4291448843,14,14,0,0.0,0,-0.2662828768725952,0,1,1,0,0,0.0,False,False
平局局,590,1530204085,3,3,0,19.0,1,9.775731192614638,1,2,2,1,0,0.35,False,False
平局局,591,3190454049,5,5,0,17.0,1,9.72428884311541,1,2,2,1,0,0.44999999999999996,False,False
平局局,592,264758563,10,10,0,12.0,1,9.62361379865054,1,2,2,1,0,0.30000000000000004,False,False
平局局,593,1658209529,14,14,1,0.0,0,-0.5265893030144017,0,2,2,0,0,0.050000000000000044,False,False
平局局,594,2390585321,13,13,0,9.0,1,9.598716377175315,1,2,2,1,0,0.15000000000000002,False,False
平局局,595,3413926037,19,19,2,0.0,0,-1.760707473266935,0,2,2,0,0,0.5,False,False
平局局,596,1333586097,2,2,0,20.0,1,9.771620031066995,1,2,2,1,0,0.30000000000000004,False,False
平局局,597,1060062358,14,14,0,0.0,0,-0.2740722353992301,0,1,1,0,0,0.0,False,False
平局局,598,3719817353,14,14,0,0.0,0,-0.2689174237058236,0,1,1,0,0,0.0,False,False
平局局,599,1222129914,11,11,0,11.0,1,9.600086202343913,1,2,2,1,0,0.25,False,False
平局局,600,895075680,14,14,0,0.0,0,-0.24235039493787103,0,1,1,0,0,0.0,False,False
平局局,601,3334562487,14,14,0,0.0,0,-0.25030105402203673,0,1,1,0,0,0.0,False,False
平局局,602,381585165,12,12,1,0.0,0,-1.374349004526584,0,4,4,1,0,0.6,False,False
平局局,603,2985787656,12,12,1,10.0,1,9.46463772733805,1,3,3,1,0,0.25,False,False
平局局,604,2008074935,16,16,1,0.0,0,-0.2020272998538708,0,2,2,1,0,0.050000000000000044,False,False
平局局,605,3370756062,16,16,1,0.0,0,-0.4649944724095114,0,3,3,1,0,0.09999999999999998,False,False
平局局,606,3666797515,18,18,1,4.0,0,-0.6969041065134847,0,2,2,0,0,0.35,False,False
平局局,607,1672189103,10,10,0,12.0,1,9.63246165094945,1,2,2,1,0,0.30000000000000004,False,False
平局局,608,1065340155,14,14,0,0.0,0,-0.2797087804105223,0,1,1,0,0,0.0,False,False
平局局,609,793713844,14,14,0,0.0,0,-0.25043560258490805,0,1,1,0,0,0.0,False,False
平局局,610,3095248822,2,2,0,0.0,0,-0.039868471236953695,0,2,2,1,0,0.30000000000000004,False,False
平局局,611,1866253001,7,7,0,0.0,0,-0.14836336178344744,0,2,2,1,0,0.44999999999999996,False,False
平局局,612,3450052449,15,15,0,0.0,0,-0.2999133235922429,0,2,2,1,0,0.050000000000000044,False,False
平局局,613,3181207180,14,14,0,0.0,0,-0.2792828779479093,0,1,1,0,0,0.0,False,False
平局局,614,4283372200,15,15,0,0.0,0,-0.2888730863412228,0,2,2,1,0,0.050000000000000044,False,False
平局局,615,3634956274,2,2,0,20.0,1,9.78085279671761,1,2,2,1,0,0.30000000000000004,False,False
平局局,616,3935538615,10,10,0,12.0,1,9.635205621843271,1,2,2,1,0,0.30000000000000004,False,False
平局局,617,3875071306,14,14,0,0.0,0,-0.2596687524077722,0,1,1,0,0,0.0,False,False
平局局,618,3909373051,14,14,1,0.0,0,-0.3408029861894517,0,2,2,0,0,0.050000000000000044,False,False
平局局,619,4263490542,9,9,0,13.0,1,9.643589687418267,1,2,2,1,0,0.35,False,False
平局局,620,1624184476,4,4,0,0.0,0,-0.07780842591470716,0,3,3,1,0,0.4,False,False
平局局,621,1345354685,11,11,0,0.0,0,-1.6540548326009965,0,5,5,1,1,0.7,False,False
平局局,622,2561097140,15,15,0,0.0,0,-0.27481541813065213,0,2,2,1,0,0.050000000000000044,False,False
平局局,623,3599397380,14,14,0,0.0,0,-0.27547067620664767,0,1,1,0,0,0.0,False,False
平局局,624,776413966,8,8,0,14.0,1,9.664797570160184,1,2,2,1,0,0.4,False,False
平局局,625,4288533526,14,14,0,0.0,0,-0.25791645230532845,0,1,1,0,0,0.0,False,False
平局局,626,1294592651,14,14,0,0.0,0,-0.27861743927235305,0,1,1,0,0,0.0,False,False
平局局,627,1200924048,14,14,0,8.0,1,9.624149470926007,1,2,2,1,0,0.09999999999999998,False,False
平局局,628,1704564816,3,3,0,19.0,1,9.75108830385339,1,2,2,1,0,0.35,False,False
平局局,629,21735670,15,15,1,0.0,0,-0.34829875649455744,0,3,3,1,0,0.09999999999999998,False,False
平局局,630,1701406597,16,16,0,0.0,0,-0.43666080848034544,0,2,2,0,0,0.15000000000000002,False,False
平局局,631,611953934,18,18,0,7.0,1,-0.9031299909001405,0,4,3,1,0,0.19999999999999996,False,False
平局局,632,3442070630,14,14,0,0.0,0,-0.23864770265823143,0,1,1,0,0,0.0,False,False
平局局,633,3340120253,13,13,0,0.0,0,-0.23384127520971631,0,2,2,1,0,0.15000000000000002,False,False
平局局,634,2716617070,14,14,0,8.0,1,9.60934571791082,1,2,2,1,0,0.09999999999999998,False,False
平局局,635,3452609903,10,10,0,12.0,1,9.636740745737912,1,2,2,1,0,0.30000000000000004,False,False
平局局,636,708449598,16,16,0,7.0,1,9.58961283224298,1,2,2,1,0,0.09999999999999998,False,False
平局局,637,1115625448,17,17,1,7.0,1,9.732576244831035,1,2,2,1,0,0.09999999999999998,False,False
平局局,638,3787685555,15,15,0,0.0,0,-0.32151157983074796,0,2,2,1,0,0.050000000000000044,False,False
平局局,639,4038196480,7,7,0,0.0,0,-0.12622492786952932,0,2,2,1,0,0.44999999999999996,False,False
平局局,640,1160521337,4,4,0,18.0,1,-0.24635269293538897,0,2,2,1,0,0.4,False,False
平局局,641,1015589613,15,15,0,0.0,0,-0.2590963642383386,0,2,2,1,0,0.050000000000000044,False,False
平局局,642,497205549,14,14,0,0.0,0,-0.23886570540926966,0,1,1,0,0,0.0,False,False
平局局,643,3129143466,14,14,0,0.0,0,-0.25193507431639417,0,1,1,0,0,0.0,False,False
平局局,644,2837991687,14,14,0,0.0,0,-0.3062933872666771,0,1,1,0,0,0.0,False,False
平局局,645,792365732,15,15,2,0.0,0,-0.457135345406538,0,2,2,0,0,0.15000000000000002,False,False
平局局,646,2643133391,15,15,0,0.0,0,-0.3189665389858316,0,2,2,1,0,0.050000000000000044,False,False
平局局,647,3252322484,14,14,0,0.0,0,-0.26919667842725403,0,1,1,0,0,0.0,False,False
平局局,648,1276822012,14,14,0,0.0,0,-0.23352392399795308,0,1,1,0,0,0.0,False,False
平局局,649,218266174,14,14,0,0.0,0,-0.24800813619257844,0,1,1,0,0,0.0,False,False
平局局,650,947094108,14,14,0,0.0,0,-0.2871697115511227,0,1,1,0,0,0.0,False,False
平局局,651,2534745002,5,5,0,0.0,0,-0.24526140704047528,0,3,3,1,0,0.4,False,False
平局局,652,2221536277,14,14,0,0.0,0,-0.2650878366816303,0,1,1,0,0,0.0,False,False
平局局,653,1498822841,10,10,0,3.0,-1,-0.19924214949132057,0,2,2,1,0,0.30000000000000004,False,False
平局局,654,2384715954,14,14,0,0.0,0,-0.2644727992500009,0,1,1,0,0,0.0,False,False
平局局,655,2830818892,14,14,1,0.0,0,0.17854336384438785,0,1,1,0,0,0.0,False,False
平局局,656,4082118473,8,8,0,14.0,1,9.664086503532712,1,2,2,1,0,0.4,False,False
平局局,657,3808748519,14,14,0,0.0,0,-0.2790477037590735,0,1,1,0,0,0.0,False,False
平局局,658,2931868795,4,4,0,18.0,1,9.75287158300867,1,2,2,1,0,0.4,False,False
平局局,659,1383531672,18,18,1,0.0,0,-1.363518500835124,0,2,2,0,0,0.44999999999999996,False,False
平局局,660,1713144966,15,15,1,0.0,0,-0.4090109642213058,0,3,3,1,0,0.09999999999999998,False,False
平局局,661,4084815319,9,9,0,13.0,1,9.645090144616997,1,2,2,1,0,0.35,False,False
平局局,662,1418636463,5,5,0,17.0,1,9.72538288465072,1,2,2,1,0,0.44999999999999996,False,False
平局局,663,1940767882,11,11,0,0.0,0,-0.20409067160045957,0,2,2,1,0,0.25,False,False
平局局,664,4252017954,14,14,0,0.0,0,-0.2830504745142175,0,2,2,1,0,0.09999999999999998,False,False
平局局,665,1717512385,14,14,0,0.0,0,-0.26899369448627786,0,1,1,0,0,0.0,False,False
平局局,666,3384027658,14,14,0,0.0,0,-0.27963305733015,0,2,2,1,0,0.09999999999999998,False,False
平局局,667,878432341,9,9,0,13.0,1,9.636997762909449,1,2,2,1,0,0.35,False,False
平局局,668,1713712932,14,14,0,0.0,0,-0.25112919003556067,0,1,1,0,0,0.0,False,False
平局局,669,239018097,5,5,0,17.0,1,9.71911597504885,1,2,2,1,0,0.44999999999999996,False,False
平局局,670,3620343057,14,14,0,0.0,0,-0.29637534408748356,0,1,1,0,0,0.0,False,False
平局局,671,262363424,7,7,0,0.0,0,-0.13660881377094825,0,2,2,1,0,0.44999999999999996,False,False
平局局,672,3540815441,17,17,3,8.0,1,8.20715491214154,1,3,3,0,1,0.5,False,False
平局局,673,3651345061,2,2,0,20.0,1,9.774373531804775,1,2,2,1,0,0.30000000000000004,False,False
平局局,674,696862761,3,3,0,19.0,1,9.754106144925945,1,2,2,1,0,0.35,False,False
平局局,675,31396715,2,2,0,20.0,1,9.769313252603538,1,2,2,1,0,0.30000000000000004,False,False
平局局,676,4130942239,14,14,0,0.0,0,-0.2774532525387319,0,1,1,0,0,0.0,False,False
平局局,677,2784429156,14,14,0,0.0,0,-0.2672584808920918,0,1,1,0,0,0.0,False,False
平局局,678,2504534035,14,14,0,0.0,0,-0.29135813670701904,0,1,1,0,0,0.0,False,False
平局局,679,2618347920,16,16,0,0.0,0,-0.30808260925203257,0,2,2,1,0,0.09999999999999998,False,False
平局局,680,3244055597,14,14,0,0.0,0,-0.27777102766083417,0,1,1,0,0,0.0,False,False
平局局,681,2522156299,7,7,0,15.0,1,9.667306634461204,1,2,2,1,0,0.44999999999999996,False,False
平局局,682,3262146369,14,14,0,0.0,0,-0.27038281421148747,0,1,1,0,0,0.0,False,False
平局局,683,1975130147,14,14,0,0.0,0,-0.2842190743477361,0,1,1,0,0,0.0,False,False
平局局,684,99661655,14,14,1,10.0,1,-0.27330531245480927,0,2,2,1,0,0.15000000000000002,False,False
平局局,685,274591156,5,5,0,0.0,0,-0.10159388477796583,0,2,2,1,0,0.44999999999999996,False,False
平局局,686,3241516639,14,14,0,0.0,0,-0.27335197991671256,0,1,1,0,0,0.0,False,False
平局局,687,826439293,2,2,0,20.0,1,9.787278106322141,1,2,2,1,0,0.30000000000000004,False,False
平局局,688,436324908,14,14,0,0.0,0,-0.27129182552541775,0,1,1,0,0,0.0,False,False
平局局,689,2983202140,14,14,0,8.0,1,9.598958988084595,1,2,2,1,0,0.09999999999999998,False,False
平局局,690,684895118,10,10,0,0.0,0,-0.18306949574200715,0,2,2,1,0,0.30000000000000004,False,False
平局局,691,3826765348,14,14,0,0.0,0,-0.2591473643638468,0,1,1,0,0,0.0,False,False
平局局,692,1339597930,14,14,0,8.0,1,9.617954130656472,1,2,2,1,0,0.09999999999999998,False,False
平局局,693,2071036930,4,4,0,18.0,1,9.727368207359529,1,2,2,1,0,0.4,False,False
平局局,694,1861504797,14,14,0,0.0,0,-0.2680957211689189,0,1,1,0,0,0.0,False,False
平局局,695,1676804471,14,14,0,0.0,0,-0.283983351459139,0,1,1,0,0,0.0,False,False
平局局,696,2647434741,14,14,0,0.0,0,-0.24512196255186014,0,1,1,0,0,0.0,False,False
平局局,697,3579501205,12,12,0,10.0,1,9.621617700759801,1,2,2,1,0,0.19999999999999996,False,False
平局局,698,1047082980,14,14,0,0.0,0,-0.2696248437152001,0,1,1,0,0,0.0,False,False
平局局,699,172563045,14,14,0,0.0,0,-0.2901531323512331,0,1,1,0,0,0.0,False,False
平局局,700,3126404525,15,15,0,0.0,0,-0.30978495012415763,0,2,2,1,0,0.050000000000000044,False,False
平局局,701,2570863632,19,19,1,0.0,0,-1.2394070491741584,0,2,2,0,0,0.35,False,False
平局局,702,1928537720,12,12,0,10.0,1,9.627000280799482,1,2,2,1,0,0.19999999999999996,False,False
平局局,703,4171401551,14,14,1,0.0,0,-0.45805726748968534,0,2,2,0,0,0.050000000000000044,False,False
平局局,704,1446718534,8,8,0,14.0,1,9.664932556773481,1,2,2,1,0,0.4,False,False
平局局,705,1847005025,14,14,0,0.0,0,-0.26133715740841645,0,1,1,0,0,0.0,False,False
平局局,706,3694594049,5,5,0,0.0,0,-0.08519944588249828,0,2,2,1,0,0.44999999999999996,False,False
平局局,707,1296440311,14,14,0,0.0,0,-0.24340381469861527,0,1,1,0,0,0.0,False,False
平局局,708,4258898397,14,14,0,0.0,0,-0.28512521970657934,0,1,1,0,0,0.0,False,False
平局局,709,1599574999,14,14,1,0.0,0,-0.45458841856104826,0,2,2,0,0,0.050000000000000044,False,False
平局局,710,3150915556,14,14,0,0.0,0,-0.28248210303841337,0,1,1,0,0,0.0,False,False
平局局,711,2467775948,14,14,0,0.0,0,-0.27614849927031826,0,1,1,0,0,0.0,False,False
平局局,712,3339484146,14,14,0,0.0,0,-0.27809701592176506,0,1,1,0,0,0.0,False,False
平局局,713,3787093629,5,5,0,17.0,1,9.719618955918301,1,2,2,1,0,0.44999999999999996,False,False
平局局,714,667465674,14,14,0,0.0,0,-0.24461655667501792,0,1,1,0,0,0.0,False,False
平局局,715,3132116297,15,15,0,0.0,0,-0.2784257865306614,0,2,2,1,0,0.050000000000000044,False,False
平局局,716,1797537880,15,15,1,0.0,0,-0.3981070347252723,0,2,2,0,0,0.050000000000000044,False,False
平局局,717,1470873494,14,14,0,0.0,0,-0.248041043269293,0,1,1,0,0,0.0,False,False
平局局,718,3286578070,6,6,0,16.0,1,9.721345187265506,1,2,2,1,0,0.5,False,False
平局局,719,1643213437,14,14,0,0.0,0,-0.2513219799321832,0,1,1,0,0,0.0,False,False
平局局,720,709312418,15,15,0,0.0,0,-0.28632524759835576,0,2,2,1,0,0.050000000000000044,False,False
平局局,721,2727421430,14,14,0,0.0,0,-0.26891961742576276,0,1,1,0,0,0.0,False,False
平局局,722,4068959722,9,9,0,13.0,1,9.634104965149557,1,2,2,1,0,0.35,False,False
平局局,723,2697500748,8,8,0,14.0,1,-0.33368596101357184,0,2,2,1,0,0.4,False,False
平局局,724,1352468792,8,8,0,14.0,1,-0.32680439370958325,0,2,2,1,0,0.4,False,False
平局局,725,489150243,10,10,0,12.0,1,-0.38084850498480627,0,2,2,1,0,0.30000000000000004,False,False
平局局,726,1128619926,14,14,0,0.0,0,-0.2892573771407636,0,1,1,0,0,0.0,False,False
平局局,727,2477806332,15,14,0,0.0,0,-0.2839949859834263,0,3,2,1,0,0.09999999999999998,False,False
平局局,728,1154789814,6,6,0,0.0,0,-0.12461525188485822,0,2,2,1,0,0.5,False,False
平局局,729,3208401022,14,14,0,0.0,0,-0.25295585280188526,0,1,1,0,0,0.0,False,False
平局局,730,1603034720,10,10,0,12.0,1,9.622190068573413,1,2,2,1,0,0.30000000000000004,False,False
平局局,731,546365771,15,15,0,0.0,0,-0.2748233101078146,0,2,2,1,0,0.050000000000000044,False,False
平局局,732,2781809336,14,13,0,0.0,0,-0.2913293733014942,0,2,2,1,0,0.050000000000000044,False,False
平局局,733,3332363920,6,6,0,0.0,0,-0.11879818030329758,0,2,2,1,0,0.5,False,False
平局局,734,3820640086,14,14,0,8.0,1,9.618920498750704,1,2,2,1,0,0.09999999999999998,False,False
平局局,735,638149278,9,9,0,13.0,1,9.656540423737761,1,2,2,1,0,0.35,False,False
平局局,736,3470204676,5,5,0,17.0,1,9.711078854715506,1,2,2,1,0,0.44999999999999996,False,False
平局局,737,371416311,15,15,0,0.0,0,-0.27626106785373494,0,2,2,1,0,0.050000000000000044,False,False
平局局,738,4001086914,15,15,0,0.0,0,-0.3134473622437799,0,2,2,1,0,0.050000000000000044,False,False
平局局,739,2393189511,3,3,0,0.0,0,-0.05569860987462505,0,2,2,1,0,0.35,False,False
平局局,740,695711284,14,14,0,0.0,0,-0.26744829377769563,0,1,1,0,0,0.0,False,False
平局局,741,3354308506,3,3,0,19.0,1,9.750856233879405,1,2,2,1,0,0.35,False,False
平局局,742,3478168556,14,14,1,8.0,1,9.332852855788026,1,3,3,1,0,0.15000000000000002,False,False
平局局,743,2647305962,15,14,0,0.0,0,-0.2698273131089639,0,3,2,1,0,0.09999999999999998,False,False
平局局,744,1928057691,5,5,0,0.0,0,-0.08087505122053251,0,2,2,1,0,0.5,False,False
平局局,745,2605856672,6,6,0,16.0,1,9.690373262614989,1,2,2,1,0,0.5,False,False
平局局,746,3274632998,14,14,0,0.0,0,-0.2630925586514343,0,1,1,0,0,0.0,False,False
平局局,747,396346704,14,14,0,0.0,0,-0.25580004971410386,0,1,1,0,0,0.0,False,False
平局局,748,48725277,2,2,0,20.0,1,9.769670724441376,1,2,2,1,0,0.30000000000000004,False,False
平局局,749,2487056050,11,11,0,11.0,1,9.643685085086096,1,2,2,1,0,0.25,False,False
平局局,750,3590627496,10,10,0,0.0,0,-0.20366372833648327,0,2,2,1,0,0.30000000000000004,False,False
平局局,751,2211402524,14,14,1,0.0,0,-0.39747168149948575,0,2,2,0,0,0.050000000000000044,False,False
平局局,752,83245972,14,14,0,0.0,0,-0.27298434615211287,0,1,1,0,0,0.0,False,False
平局局,753,61446851,3,3,0,19.0,1,9.769193308767063,1,2,2,1,0,0.35,False,False
平局局,754,2601606736,14,14,0,8.0,1,9.600943696922014,1,2,2,1,0,0.09999999999999998,False,False
平局局,755,3289746107,14,14,0,0.0,0,-0.26897818011877483,0,1,1,0,0,0.0,False,False
平局局,756,2298469519,4,4,0,19.0,1,-0.23548041565304345,0,2,2,1,0,0.4,False,False
平局局,757,943292552,2,2,0,20.0,1,9.77416553325174,1,2,2,1,0,0.30000000000000004,False,False
平局局,758,1123679925,15,15,0,0.0,0,-0.2999892105103985,0,2,2,1,0,0.050000000000000044,False,False
平局局,759,1991005175,14,14,0,0.0,0,-0.2556830077727962,0,1,1,0,0,0.0,False,False
平局局,760,592905777,14,14,0,0.0,0,-0.2842502794194982,0,1,1,0,0,0.0,False,False
平局局,761,1962877265,14,14,0,0.0,0,-0.26211063329603923,0,1,1,0,0,0.0,False,False
平局局,762,676510963,14,14,0,0.0,0,-0.28920982178789245,0,2,2,0,0,0.050000000000000044,False,False
平局局,763,2921820728,12,12,0,10.0,1,9.635390923909567,1,2,2,1,0,0.19999999999999996,False,False
平局局,764,3136471220,16,16,0,7.0,1,9.587997558071704,1,2,2,1,0,0.09999999999999998,False,False
平局局,765,3702858469,6,6,0,16.0,1,9.716089648019814,1,2,2,1,0,0.5,False,False
平局局,766,872903808,9,9,0,0.0,0,-0.1748185313109154,0,2,2,1,0,0.35,False,False
平局局,767,3350182270,14,14,0,0.0,0,-0.2727515042957398,0,1,1,0,0,0.0,False,False
平局局,768,3537692605,6,6,0,16.0,1,9.726533809182289,1,2,2,1,0,0.5,False,False
平局局,769,910870855,14,14,0,0.0,0,-0.2747653228690664,0,1,1,0,0,0.0,False,False
平局局,770,3811292751,3,3,0,19.0,1,-0.23250092025435443,0,2,2,1,0,0.35,False,False
平局局,771,982483426,15,15,0,3.0,-1,-0.2791054983844905,0,2,2,1,0,0.050000000000000044,False,False
平局局,772,1226379738,13,13,0,9.0,1,9.606586131866568,1,2,2,1,0,0.15000000000000002,False,False
平局局,773,1840419537,14,14,0,0.0,0,-0.24605836066051356,0,1,1,0,0,0.0,False,False
平局局,774,3501664446,14,14,1,0.0,0,-0.40385750656054253,0,2,2,0,0,0.050000000000000044,False,False
平局局,775,1569456313,16,16,0,0.0,0,-0.3070224430443318,0,2,2,1,0,0.09999999999999998,False,False
平局局,776,3462517464,14,14,0,0.0,0,-0.2838661403884746,0,1,1,0,0,0.0,False,False
平局局,777,3087417338,9,9,0,13.0,1,9.63708184134035,1,2,2,1,0,0.35,False,False
平局局,778,2504379236,5,5,0,17.0,1,9.707774282618525,1,2,2,1,0,0.44999999999999996,False,False
平局局,779,2352926930,14,14,0,0.0,0,-0.248832420711954,0,1,1,0,0,0.0,False,False
平局局,780,2124111271,14,14,0,0.0,0,-0.26251297407636487,0,1,1,0,0,0.0,False,False
平局局,781,1934590488,14,14,0,0.0,0,-0.26312219086354827,0,1,1,0,0,0.0,False,False
平局局,782,1313418527,14,14,0,0.0,0,-0.263019286117231,0,1,1,0,0,0.0,False,False
平局局,783,2595893787,16,16,0,0.0,0,-0.30780380118938133,0,2,2,1,0,0.09999999999999998,False,False
平局局,784,237203813,14,14,1,0.0,0,-0.40180366300800885,0,2,2,0,0,0.050000000000000044,False,False
平局局,785,1636286106,14,14,1,0.0,0,-0.3531594583677765,0,2,2,0,0,0.050000000000000044,False,False
平局局,786,1919410807,15,15,0,0.0,0,-0.2951911692507636,0,2,2,1,0,0.050000000000000044,False,False
平局局,787,3685567621,8,8,0,14.0,1,9.676253210175524,1,2,2,1,0,0.4,False,False
平局局,788,3827105110,4,4,0,0.0,0,-0.08689665835242799,0,2,2,1,0,0.4,False,False
平局局,789,3210957599,14,14,1,0.0,0,-0.42123244955335937,0,2,2,0,0,0.050000000000000044,False,False
平局局,790,767997663,14,14,1,0.0,0,-0.6316535378647216,0,2,2,0,0,0.050000000000000044,False,False
平局局,791,3418853967,16,16,0,7.0,1,9.623943235139837,1,2,2,1,0,0.09999999999999998,False,False
平局局,792,3387745746,14,14,0,0.0,0,-0.25175731515766053,0,1,1,0,0,0.0,False,False
