action_id,action_name,attack_category,attack_utility,conditional_flag,trigger_state,support_mode,phase_count,main_plane,rotation_complexity,support_switch_count,translation_distance_m,impact_impulse,impact_kinetic,score_potential,work_cost,peak_power_proxy,exec_time,exposure_index,com_shift_max,zmp_margin_norm,fall_risk,stable_margin_mode,range_tag_q1,end_velocity_peak,trajectory_type,direction_tag,height_tag,range_tag,target_zone,contact_mode_attack,attack_primary_plane,attack_entry_state,attack_trigger_state,semantic_source_type,contact_phase_policy,contact_phase_no,contact_phase_name,contact_phase_time_ratio,contact_fraction_in_phase,contact_phase_theta_deg,contact_translation_share,contact_support_mode,contact_strike_segments_json,contact_active_segments_json,contact_reach_m,contact_load_family,contact_plane,recover_phase_policy,recover_delay_base_s,recover_switch_coeff,recover_rotation_coeff,recover_risk_coeff,counter_unlock_mode,counter_unlock_coeff,response_policy_source,t_contact,t_end,t_recover,opp_recover_time,attack_description,J_attack_norm,E_attack_norm,H_attack,R_attack,tau_norm,time_norm,impact_score,score_prob,energy_cost,balance_cost,defense_id,defense_name,defense_category,category,defense_role,is_primary_candidate,closure_group,entry_state,exit_state,coverage_direction,coverage_height,coverage_range,coverage_target_zone,contact_mode,support_mode_def,route_type,primary_joint_group,primary_angle_deg,secondary_joint_group,secondary_angle_deg,sequence_ids,exec_time_def,effective_support_mass,balance_cost_def,mobility_cost,J_cap,E_cap,absorb_base,clear_back_m,clear_lateral_m,clear_orbit_m,clear_drop_m,postdef_delay_s,counter_readiness_tag,force_capacity_factor,force_capacity_factor_input,force_capacity_factor_delta,contact_stiffness_ratio,contact_stiffness_ratio_input,contact_stiffness_ratio_delta,defense_source_type,defense_description,force_capacity_basis,stiffness_basis,active_segments_json,support_segments_json,defense_stable_margin,force_capacity_factor_audit,contact_stiffness_ratio_audit,state_feasible,active_primary_feasible,fallback_feasible,ground_feasible,recovery_feasible,role_feasible,primary_role_feasible,direction_match,height_match,range_match,zone_match,p_geo,geo_covered,p_react,p_route,d_need,d_clear,p_clear,clearance_need_ratio,p_load_j,p_load_e,p_load,p_success,residual_damage,defense_damage,p_fall,base_counter_window,counter_window,counter_ready,counter_action_id,counter_action_ids,counter_action_names,counter_prob_effective,counter_prob,counter_tau_norm,p_block,exit_state_after_defense,counter_window_norm,defense_harm_safe,stability_safe,method1_score,method1_rank,method2_score,method2_rank,method3_score,method3_rank,proposed_score,primary_score,score_def,proposed_utility,fallback_score,rank,fallback_rank
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D06,lateral_slip,evade,evade,active_primary,1,active,standing,off_line,lateral,all,middle,all,none,dynamic_step,evade_lateral,hip_lateral,30.0,waist_turn,10.0,,0.128828125,11.592000000000002,0.0793303466125189,0.7387779588707346,0.0,0.0,0.0,0.0,0.09643336332501978,0.0,0.0,0.06,fast,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,lateral slip to leave the attack line,non contact evade route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,OK,revisit,True,True,False,False,False,True,True,0.5,1.0,1.0,1.0,0.825,True,0.7944104807396611,0.6,0.216,0.09643336332501978,0.1534109910249723,0.3,0.0,0.0,0.0,0.06032629306979356,0.29269223589168575,0.29269223589168575,0.1449687512626495,0.858659070010308,0.02848984528746303,0,,,,0.0,0.0,0.0,0.06032629306979356,off_line,0.05111241165383014,0.7073077641083143,0.8550312487373505,0.5,6,0.06032629306979356,11,0.5291025880361048,8,0.0,0.0,0.0,0.0,0.0,10,13
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D07,duck_evade,evade,evade,active_primary,1,active,standing,crouched,front,high,middle,head_torso,none,quasi_single_support,evade_duck,knee_single,70.0,,0.0,,0.17393229166666666,10.836,0.14780610000000002,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.23203741893102367,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,duck under high line attacks,non contact vertical evade,noncontact baseline reference,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.0821145,OK,revisit,True,True,False,False,False,True,True,0.5,0.5,1.0,0.5,0.6,True,0.7110886235820845,0.48,0.1872,0.23203741893102367,0.6548742877579189,0.26,0.0,0.0,0.0,0.13411401289951003,0.26970862728475353,0.26970862728475353,0.32547423094622785,0.7735549033436413,0.05705950375702959,0,,,,0.0,0.0,0.0,0.13411401289951003,crouched,0.10236801272051656,0.7302913727152465,0.6745257690537722,0.5,7,0.13411401289951003,10,0.5033039959860881,12,0.0,0.0,0.0,0.0,0.0,11,14
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D08,back_step,evade,evade,active_primary,1,active,standing,off_line,front_lateral,middle_high,middle,head_torso,none,dynamic_step,evade_back,step_back,50.0,torso_turn,10.0,,0.16138020833333333,11.592000000000002,0.12389634872246487,1.1538067779761212,0.0,0.0,0.0,0.1577668530603535,0.0,0.0,0.0,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,backward step to break range against straight or mid-high entries,non contact backward route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,OK,revisit,True,True,False,False,False,True,True,1.0,0.5,1.0,0.5,0.775,True,0.736178118992838,0.52,0.3024,0.1577668530603535,0.11242688384064889,0.42,0.0,0.0,0.0,0.03335478338362419,0.30109339835605753,0.30109339835605753,0.23290755970802557,0.7861069866769747,0.01442123554133022,0,,,,0.0,0.0,0.0,0.03335478338362419,off_line,0.025872521247761186,0.6989066016439425,0.7670924402919744,0.5,8,0.03335478338362419,12,0.5175268512925074,10,0.0,0.0,0.0,0.0,0.0,12,15
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D09,spin_evade,evade,evade,active_primary,1,active,standing,off_line,spin,all,middle,all,none,single_support_rotational,evade_spin,waist_turn,120.0,,0.0,,0.2953125,9.576,0.0909576,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,spin off the incoming line,rotational evade route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.050532,OK,revisit,True,True,False,False,False,True,True,0.5,1.0,1.0,1.0,0.825,True,0.4223521456621696,0.52,0.2736,0.0,0.019674304229519612,0.38,0.0,0.0,0.0,0.003564768895865852,0.31037247670353263,0.31037247670353263,0.3745458355520272,0.652174695010308,0.0012786686370939496,0,,,,0.0,0.0,0.0,0.003564768895865852,off_line,0.0022940046563449668,0.6896275232964674,0.6254541644479727,0.5,9,0.003564768895865852,13,0.47666361828494863,13,0.0,0.0,0.0,0.0,0.0,13,16
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D10,orbit_step,evade,evade,active_primary,1,active,standing,off_line,spin,all,long,all,none,dynamic_step,evade_orbit,waist_turn,90.0,hip_lateral,45.0,,0.22648437500000002,11.592000000000002,0.19328489999999998,1.8,0.0,0.0,0.0,0.0,0.0,0.3241420613767649,0.0,0.1,medium,0.0,0.0,0.0,1.0,0.05,0.95,derived_model,orbit step around wide spin or large arc attacks,non contact orbit route,noncontact baseline reference,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,OK,revisit,True,True,False,False,False,True,True,0.5,1.0,0.5,1.0,0.7250000000000001,True,0.5927043201736568,0.58,0.24480000000000002,0.3241420613767649,0.7564764996572351,0.34,0.0,0.0,0.0,0.18853827701653778,0.2527564028756953,0.2527564028756953,0.3050169238963469,0.7210028200103079,0.0747651461748446,0,,,,0.0,0.0,0.0,0.18853827701653778,off_line,0.13413294772537998,0.7472435971243048,0.6949830761036531,0.5,10,0.18853827701653778,8,0.5144100193357425,11,0.023479074478704974,0.023479074478704974,0.023479074478704974,0.061690492270163155,0.0,8,17
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D11,head_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,front,high,middle,head,passive,double_support,head_cover,shoulder_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.071070451904515,0.562577787576308,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,0.65,0.07306981933722245,0.37,0.35,0.020000000000000018,derived_model,high guard posture for fallback,passive area coverage,passive contact spread,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,OK,OK,True,False,True,False,False,True,False,0.5,0.5,1.0,0.5,0.6,True,0.8304694973890387,1.0,0.0,0.0,1.0,0.0,0.20026308289943934,0.4127324845047155,0.3064977837020774,0.24137961481029918,0.208290026047747,0.208290026047747,0.08912314065571074,0.8423830283436413,0.11183374999737682,0,,,,0.0,0.0,0.0,0.24137961481029918,standing,0.20063614277234487,0.7917099739522531,0.9108768593442893,0.0,14,0.0,14,0.0,14,0.0,0.0,0.0,0.0,0.7508688299681726,14,3
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D12,sink_guard,posture,posture,fallback_mitigation,0,fallback,standing,crouched,front,middle,close,torso,passive,double_support,torso_sink,knee_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.07919151841589842,0.6268623321134997,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.18,slow,0.7230698193372225,0.6,0.1230698193372225,0.37,0.35,0.020000000000000018,derived_model,compact torso guard posture,passive body contraction,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.5,0.5,0.5,0.5,0.5,True,0.8304694973890387,1.0,0.0,0.0,1.0,0.0,0.20026308289943934,0.4127324845047155,0.3064977837020774,0.20114967900858266,0.22548882854760458,0.22548882854760458,0.1045733404323284,0.7623830283436412,0.08434420578810305,0,,,,0.0,0.0,0.0,0.20114967900858266,crouched,0.15131832845557638,0.7745111714523955,0.8954266595676716,0.0,15,0.0,15,0.0,15,0.0,0.0,0.0,0.0,0.7308273684261701,15,5
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D13,body_turn_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,lateral,middle,middle,torso,passive,double_support,body_turn,waist_turn,45.0,,0.0,,0.11324218750000001,12.600000000000001,0.08860671709836337,0.7013909372149401,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,0.58,0.14306981933722251,0.37,0.35,0.020000000000000018,derived_model,body turn guard to narrow target,passive torso turn,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.5,0.5,1.0,0.5,0.6,True,0.8187020077158845,1.0,0.0,0.0,1.0,0.0,0.20026308289943934,0.4127324845047155,0.3064977837020774,0.23795934214101952,0.2097522355432961,0.2097522355432961,0.11161477452662054,0.834245007510308,0.10918401624437053,0,,,,0.0,0.0,0.0,0.23795934214101952,standing,0.1958823688929092,0.7902477644567039,0.8883852254733795,0.0,16,0.0,16,0.0,16,0.0,0.0,0.0,0.0,0.7417526124651876,16,4
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D14,com_compensation,balance,balance,fallback_mitigation,0,fallback,standing,standing,front_lateral,middle,close,torso,passive,soft_adjust,balance_comp,imu_micro,10.0,,0.0,,0.06627604166666667,10.080000000000002,0.02018008512522157,0.15974103637474527,6.097404990567044,3.88256484232724,0.63,0.0,0.0,0.0,0.0,0.35,none,0.6467333074066086,0.45,0.1967333074066086,0.37,0.3,0.07,derived_model,center of mass compensation micro adjustment for close torso perturbation,micro adjustment support chain,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,1.0,0.5,0.5,0.5,0.6749999999999999,True,0.8783865923656108,1.0,0.0,0.0,1.0,0.0,0.1459988914521688,0.320070574227048,0.2330347328396084,0.2676196242797628,0.1926609869668958,0.1926609869668958,0.024430738183024946,0.6312111533436413,0.09290847043446157,0,,,,0.0,0.0,0.0,0.2676196242797628,standing,0.16668310898352293,0.8073390130331042,0.975569261816975,0.0,17,0.0,17,0.0,17,0.0,0.0,0.0,0.0,0.7252616917944577,17,6
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D15,yield_buffer,balance,balance,fallback_mitigation,0,fallback,standing,standing,front,middle,close,torso,soft,soft_adjust,yield_soft,imu_soft,20.0,,0.0,,0.08255208333333333,10.080000000000002,0.03608341409129522,0.28562822838039437,6.774894433963383,4.313960935919156,0.78,0.0,0.0,0.0,0.0,0.18,slow,0.7185925637851207,0.5,0.2185925637851207,0.21999999999999997,0.15,0.06999999999999998,derived_model,yield and buffer against rush or body force at close range,soft yielding path,high damping soft contact,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.5,0.5,0.5,0.5,0.5,True,0.859902351186255,0.62,0.0,1.0,1.0,0.0,0.19670179130967314,0.4070470204489008,0.30187440587928693,0.2975262135104443,0.20714892177451857,0.20714892177451857,0.04190005971507636,0.7849351116769746,0.1284463243957564,0,,,,0.0,0.0,0.0,0.2975262135104443,standing,0.23044005124262035,0.7928510782254814,0.9580999402849236,0.0,18,0.0,18,0.0,18,0.0,0.0,0.0,0.0,0.7763894502390306,18,2
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D16,step_adjust,balance,balance,fallback_mitigation,0,fallback,standing,standing,all,all,all,all,passive,dynamic_step,balance_step,step_adjust,30.0,,0.0,,0.128828125,11.592000000000002,0.07124382522660251,0.6634707905681434,6.538738392216093,4.1635869413411895,0.63,0.07551499999999998,0.055606499999999996,0.0,0.0,0.06,fast,0.693544206626697,0.4,0.293544206626697,0.37,0.3,0.07,derived_model,step adjustment for balance recovery,step based balance reset,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,OK,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.7944104807396611,0.58,0.17279999999999998,0.060411999999999993,0.16720834917782953,0.24,0.17766049039427095,0.37573513597706115,0.27669781318566605,0.3741784708328897,0.14911939677266978,0.14911939677266978,0.08670730745218351,0.858659070010308,0.17671045578078654,0,,,,0.0,0.0,0.0,0.3741784708328897,standing,0.3170286629593629,0.8508806032273302,0.9132926925478165,0.0,19,0.0,19,0.0,19,0.0,0.0,0.0,0.0,0.7812195146303342,19,1
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D17,controlled_fall,ground,ground,emergency_transition,0,fallback,standing,fallen,all,all,all,all,ground,ground_support,ground_transfer,whole_body_roll,90.0,,0.0,,0.326484375,34.397999999999996,0.06821819999999999,1.8,5.462774777754173,3.4784596605396083,0.55,0.0,0.0,0.0,0.0,0.35,none,0.57942,0.35,0.22942000000000007,0.44999999999999996,0.7,-0.25,derived_model,controlled fall as emergency transition,whole body fall transfer,ground contact transfer,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.348680619251937,0.64,0.0,1.0,1.0,0.0,0.10881527591414941,0.24846003972943861,0.17863765782179403,0.2043268428816351,0.24555625636005968,0.24555625636005968,0.2990822264774706,0.37100282001030793,0.04169320920208936,0,,,,0.0,0.0,0.0,0.2043268428816351,fallen,0.07480000155859799,0.7544437436399403,0.7009177735225294,0.0,20,0.0,20,0.0,20,0.0,0.0,0.0,0.0,0.6531921189851007,20,7
A10,punch_kick_combo,combo,0.4589318068212834,0,standing,double_support,2,multi_plane,2,1,0.0,9.428005208232667,4.74412811480839,0.015484668975343,225.17400251189883,212.71914257011247,1.1,2.7574891666666668,0.0123003585721586,0.6117452255603657,0.0074359750515391,0.0694815,mid,1.0620130165515949,sequence,front_lateral,mixed,middle,all,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,punch_setup,0.4,0.6,50.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.55,derived_from_q1_phase_templates,0.264,1.1,1.047487195010308,1.311487195010308,punch kick combo,0.3095258419664954,0.3138747288118222,0.3114828410468925,0.12483301034981145,0.1071120025052012,0.4999999999999999,9.428005208232667,0.015484668975343,225.17400251189883,0.0123003585721586,D18,rapid_getup,ground,ground,recovery_only,0,fallback,fallen,standing,all,all,all,all,ground,ground_support,recovery_up,get_up,0.0,,0.0,,1.0,34.397999999999996,0.0031293540776129365,0.08257088782323906,7.382128078046179,4.700621162891362,0.55,0.0,0.0,0.0,0.0,0.18,slow,0.783,0.2,0.583,0.44999999999999996,0.7,-0.25,official_plus_model,rapid get up only from fallen state,official getup time reference,ground recovery contact,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,False,0.0006357939683952288,1.0,0.0,0.0,1.0,0.0,0.2525609797798002,0.490489308503765,0.3715251441417826,0.0,0.3114828410468925,0.3114828410468925,0.01724290149895338,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,standing,0.0,0.6885171589531075,0.9827570985010466,0.0,21,0.0,21,0.0,21,0.0,0.0,0.0,0.0,0.0,21,18
